comment_id,author,text,like_count,published_at
UgxSxDhqb14ecjGnVmp4AaABAg,@SerHumanoExistente,Mommy maki 😛,0,2025-08-31T17:29:58Z
UgxCZBUgIoDItYMIFAF4AaABAg,@NikolaiLinjak,Not a glimpse of Inumaki as expected but YUUTAAAAAAAAAAA,0,2025-08-31T17:29:56Z
Ugws7cPOTq5rJgFmC954AaABAg,@Son_Goku.59,Y Dragon Ball Super 2?,0,2025-08-31T17:29:51Z
UgzN7yoHdMKDO0k2sh94AaABAg,@BishalBishwakarma-lh3vh,Where is gojo,0,2025-08-31T17:29:50Z
Ugwn3Pk_6OInDGLb4dJ4AaABAg,@_max_fx1,BACK TO BASICS AHH COMEBACK,0,2025-08-31T17:29:48Z
Ugy8okSVcnrG0jqwmPl4AaABAg,@anonymousvoid4629,Yippe-,0,2025-08-31T17:29:46Z
Ugw8s_LDMtQthjtbcWN4AaABAg,@Limityazsh,Finally,0,2025-08-31T17:29:44Z
Ugx_-HMFUYN_BbAHfTV4AaABAg,@Nothing-WR,For real?,0,2025-08-31T17:29:39Z
UgxlO6xF4qZU83EcEPl4AaABAg,@arrozconeverything,This OST is about to be something CRAZY!!!,0,2025-08-31T17:29:38Z
UgxutPAqPKrxROrmX_R4AaABAg,@Leyla_SG,I LOVE YOU JJK,0,2025-08-31T17:29:38Z
Ugz9pwkC-1z25jBs1dt4AaABAg,@preposteroussvideos,PEAK IS BACK,0,2025-08-31T17:29:34Z
UgzScl_9AvGsc3wmxpV4AaABAg,@heyitsme3789,Are they adding anime exclusive scenes to the yuta vs yuji fight?,1,2025-08-31T17:29:32Z
Ugws7ttmJLJvO6Ry5Sl4AaABAg,@speclal.khan.1.1M,Gojo sir,0,2025-08-31T17:29:27Z
UgzW13fJsM3EY_o7x_14AaABAg,@alexmoonrock,"mannn , glad to have witnessed jjk peak , it had so much potential",0,2025-08-31T17:29:27Z
UgxM8PdYzc-67j8h6xN4AaABAg,@Senobz,My favourite anime ❤😊,0,2025-08-31T17:29:26Z
UgwTsLxIBDrlXZn65yx4AaABAg,@Advice-o9b,Ts is peak,0,2025-08-31T17:29:23Z
UgyDVPYNj_v_zimiqBB4AaABAg,@itzr1a,You just gave me a will to live,0,2025-08-31T17:29:21Z
UgztLu1rAyt58LprUWd4AaABAg,@eldonpaul8761,Peak fiction is Back!!!,1,2025-08-31T17:29:17Z
UgzGMZsOfnJbpvwdVAZ4AaABAg,@aadiichadlife,Lobotomy kaisen is back 👅💔💔,0,2025-08-31T17:29:17Z
UgzMup8c9zmo6mVf0AN4AaABAg,@DevaPath108,O my this is the greatest,0,2025-08-31T17:29:16Z
Ugzrv-koI3tKXQEPM6d4AaABAg,@dzilo,Can't enjoy it anymore. But well. Gonna see it if something changes,0,2025-08-31T17:29:13Z
Ugyzf0OzERF9Vm81CVt4AaABAg,@bebobebo-ni3hp,CULLING GAME  will go on peak fr,0,2025-08-31T17:29:11Z
UgzFTA3RZvwie2akMAN4AaABAg,@Jayakrishnantr5217,Best bro Chozo 😭❤,0,2025-08-31T17:29:09Z
UgwSW71iPg35VaXg5Cx4AaABAg,@Gaibaruu_Jp,O QUEEEREE???😊,0,2025-08-31T17:29:08Z
UgxtGYmrOXmFox3b_8d4AaABAg,@kevinwilliams2109,It’s so beautiful,0,2025-08-31T17:29:06Z
UgznrdHUZsLXSJPmN3h4AaABAg,@therethinkables_,I USED TO PRAY FOR TIMES LIKE THIS 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,8,2025-08-31T17:29:04Z
UgyF6vVNFW6KRnzDcoF4AaABAg,@Edon_x_89,The animation is terrible 💔,0,2025-08-31T17:29:04Z
UgwhH60008ltPITQLut4AaABAg,@Deany_Weany,Worth the wait ( mappa workers ain’t seeing their families for years),0,2025-08-31T17:29:02Z
UgxuBqS0lhqByoPzYIR4AaABAg,@ZSifyYT,sorry mappa but literally EVERYTHING about jjk has been animated before this trailer has come out,0,2025-08-31T17:29:02Z
Ugytmf7DOhIrk5sZcyB4AaABAg,@The-Wonderful-Fafnir,"bro since late 2020 to early 2021 been a fan, and I'm so ready to see it animated since my goat Yuta finna be so cold",0,2025-08-31T17:29:00Z
UgxW7dGzZ8RTbY03xx14AaABAg,@GiliisGili,HAPPY HAPPY HAPPY,0,2025-08-31T17:29:00Z
Ugy4kAk8lN9olwkCly14AaABAg,@master_adarsh_gaming,Can't wait always waited for the legend FUSHIGURO 🎉🎉❤❤,0,2025-08-31T17:28:55Z
UgzwcRXJL8LJc-SE9wB4AaABAg,@MTG10,2025 has been soo good for Anime in general,5,2025-08-31T17:28:52Z
UgyimprIh6NjmoACnJ14AaABAg,@Shockedsukuna,HOLY ITS OFFICIAL,0,2025-08-31T17:28:51Z
Ugxp1MUutC_rIviSzpR4AaABAg,@karl7633,absolute cinema,0,2025-08-31T17:28:51Z
UgxUz0IGHWeVoL2pJHN4AaABAg,@Eghosaggs,WHERE'S HAKARI,0,2025-08-31T17:28:49Z
UgzLGkaXwu8OsM4-lat4AaABAg,@BA56-l9k,🤢🤢🤢 this not like official animation it's feel like fanmade,1,2025-08-31T17:28:45Z
Ugzo1ww1cCbvM7nEGSp4AaABAg,@reokagei,YAYAYAYAYAY,0,2025-08-31T17:28:44Z
UgyPxoZtNDdBuh3jWJZ4AaABAg,@the_tree.,Naoya my beloved,0,2025-08-31T17:28:36Z
UgzKQW2k1hz1HuGGauV4AaABAg,@dr34drunn3r5,Y'all ain't ready.,0,2025-08-31T17:28:36Z
UgxI06vNFj-BZrldKv94AaABAg,@slickninja125,"HOW MUCH LONGER

MY JUJUTSU KAISEN",0,2025-08-31T17:28:31Z
Ugyxfkfbvo2qIWmEUVt4AaABAg,@pebble2708,Cant wait for yuta to take his spot back 🤧,8,2025-08-31T17:28:29Z
UgxjEc70VPz-KoX4mml4AaABAg,@ForrWord,"THIS SEASON BOUTTA BE :
....................................................................................................
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . = - * : . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . = + . . . . . % # - . # + . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . * = : : : : : - = = + = - * + + = + . + : : : : # : . . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . + . : : . . . . . . = : + - . + . = : : + . - . + = . . . . . . * * * : - . . . . . . . . . . . . 
. . . . . . . . . . . . . . . + + : : . . . . . . . - . : : + - * . - * # % % # . . . . . + - : . - = : : . . . . . . . . . . . 
. . . . . . . . . . . . . . . . # : : . . . . . . . : : + % : = . : . . . . . . . . . . - . = * % - : : . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . + # : . . . . . = * % = . . . . - * # * # : = . - + . . : + . : : - : = : + . . . . . . . . . . 
. . . . . . . . . . . . . . . . : % = . . . . . . % = . . . . . : - + . . . : . = . # % : . + * - - : . : - * : . . . . . . . . 
. . . . . . . . . . . . . . . . . = # . . . . . . = = . . . . : + . . . - % * - : - : = . = : . . . - * * . . . : . . - - . . . 
. . . . . . . . . . . . . . . . . . + : . . . . . . # . . . . # - . : = : : = % - . * + . + + . . . . : . + % . . . . : - * = . 
. . . . . . . . . . . . . . . . . . : + . . . . . . * # . . : + . : * = . * % @ - - @ @ @ @ = . . . . . . : * . . . . . . . = + 
. . . . . . . . . . . . . . . . . . . % : . . . . . = = % + : * - @ : . . . . . . * # : . . = . . . . . . . : * . . . . . . . . = = 
. . . . . . . . . . . . . . . . . . . - + . . . . . : - . : # @ # . - + - . . = + . + * . + # . . . . . . . # % * = - = = . . . . - @ - 
. . . . . . . . . . . . . . . . . . . . * . . . . . + * . . . * = - . : + - . . . + * : . = . . . . . . : : - . . . . . . . * - . . . . . . . 
. . . . . . . . . . . . . . . . . . . . # = . . . . . . : - = . = # % @ # - . . . . . - - . = - . : * # * - . . . * : . . . . . = * * : . . . . . . . 
. . . . . . . . . . . . . . . . . . . . - % : . . . . . + : + . = = + = = % % * * * = = # % = * * . . . . . . . + - . . . . # * . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . # # . . . . . . = : = : * + + = . = : . . . + - = . . * - . . . . . = = . . . % - . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . + - = : . . . . . . = + : + % = = . - . . . + - . . . + . : + . . . * . . + + . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . @ . : . . . . . . . : - : + + # : + - . . + - . . . + . . + . - . . * : . = # : . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . % = . . - = . . . . . . . = = . * = . . . . - + = . . . + - * : - % = . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . + % . . . . = . . . . . . . . . . - - - . = = . . . . . - . - # + . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . # . . . . . . + . . . . . . . : : - . . . . . . : - - @ - . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . * . . . . . . . + = . . . . . . . = = : . . . . . - : # - . . . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . = * . . . . . . . : * = . . . . . . : : - : . . . = # + = * . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . * + . . . . . . + . . = % - - : . . . : . . . . - . . : * . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . : = = . . . . . . + . . . . . . : + . . . . . . - = = + * : . + - . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . : : + . . . * + . . . . . . . . . . . . . . . . . . : = * + . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . . = - + : . . + + . . . - - = = = = = + + + # # : % . . . . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . . . + + % + . . : . : = : . . . . . . . . . . . . . . + % : . . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . - # . . . . - + . . . . . . . . . . . . . . . . : * + . . . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . + + . . . = : + . . . . . . . . . . . . . : # : + + . . . . . . . . . . . 
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . + # . . . . + : . . . . . . . . . . . . . . . . - = % : . . . . . . . . . .",0,2025-08-31T17:28:29Z
UgxZabkBVufubFmBQ154AaABAg,@matt-v7g11,i feel like some parts are in slowmotion,0,2025-08-31T17:28:29Z
Ugwe59DuEenFHqnNOzF4AaABAg,@redhairshank19,"We're not heroes. We're sorcerers. 

We are so back!",0,2025-08-31T17:28:28Z
UgwkdfGfSQZOZwodSmd4AaABAg,@car6on-4s,Always bet on HAKARI 👺,0,2025-08-31T17:28:23Z
UgxLvIgbIoPBwTQ-2Jh4AaABAg,@RUDRANARAYANBEHERA-m6y,Wow jjk is back ❤️🔥🔥🔥🔥🔥,1,2025-08-31T17:28:21Z
UgwnZSXz_2CbUYx6u5N4AaABAg,@malconsitos,Nem ferrando,0,2025-08-31T17:28:20Z
Ugy8utTezIjo-aDLAnd4AaABAg,@dexie135,Can't waitt maki being Itachi,0,2025-08-31T17:28:15Z
Ugz9HnwGdnHLGFyxVPp4AaABAg,@sylvinemackey1873,Good,0,2025-08-31T17:28:13Z
UgwYvhCpUUQRR_vYxfl4AaABAg,@skelebones-yb4zq,after 100 UNWANTED mha spin offs. we got it🙏,0,2025-08-31T17:28:12Z
UgxcAvPcAdDjRDZQyrV4AaABAg,@thenaptendo,Es el momento en el que el doblaje latino vuelve a arruinar a itadori,1,2025-08-31T17:28:08Z
UgxfUIlvD2JeTLAY9jB4AaABAg,@oreonero7807,YUTA BOUTTA GO CRAZYYY,0,2025-08-31T17:28:08Z
UgzBgKnFI7r0TxEBjGd4AaABAg,@MeowzerzBleh,OH HELL YEAH,0,2025-08-31T17:28:05Z
UgzLzlTGtMSyhDxwugR4AaABAg,@tevinramirez3519,Lets do this👹,0,2025-08-31T17:27:55Z
Ugzijk2dmHjeKhXoo1N4AaABAg,@Namelessguy___editz...,"Yesssssssssss
I am f**king happpyyyyyyyyyyy
Yeahhhhhhhhhhh
Helllll yeahhhh",0,2025-08-31T17:27:52Z
UgyhC3O6mldd-FZvogJ4AaABAg,@Normal_penguin3921,Yippe,0,2025-08-31T17:27:46Z
UgwJTmD0u1HwOZuaCBJ4AaABAg,@bambambawee6183,WE GONNA WIPE OUT A CLAN WITH THIS ONE🔥🔥,12,2025-08-31T17:27:45Z
UgymWbzrbvH2f028Okh4AaABAg,@ketaa.,DAMN THAT FIGHT SCENE WAS SO GOOD,0,2025-08-31T17:27:45Z
UgzdQBRGKQPjLvdc2st4AaABAg,@itzzxjpz26,Anyone in august 31 2025?,0,2025-08-31T17:27:43Z
UgzDtOcqCqiUc-e_owx4AaABAg,@overlyironic9302,Yessss finally it's here,0,2025-08-31T17:27:42Z
UgzlAL-AwO4-a8E5DW14AaABAg,@Obbymaster_7284,"We'll finally see the long awaited fight
The strongest jujutsu sorcerer of today vs the strongest jujutsu sorcerer in history",0,2025-08-31T17:27:42Z
UgxCA7Fqnxp70QbqXDt4AaABAg,@emeraldphoenix5868,"Ladies and Gentlemen,We are witnessing absolute Peak.",0,2025-08-31T17:27:42Z
UgwLrQThdY7QCwhf0cZ4AaABAg,@laylabean1261,CULLING GAMES ITAFUSHI,0,2025-08-31T17:27:37Z
UgzAEekgnf6BZiyxabV4AaABAg,@Kingcloudjumper,The second coming of Christ.,0,2025-08-31T17:27:37Z
Ugxvlw9VPHOcjAJDAuV4AaABAg,@Mickey_M123,GIVE ME HAKARI,0,2025-08-31T17:27:29Z
UgyJWxsNLn61m22UMFh4AaABAg,@elpipas18828,"pq al principio dijeron ""boludo""?",0,2025-08-31T17:27:27Z
Ugx5IzBtgJohTwFRW5R4AaABAg,@swirlez,The Culling Game and the next arc are about to wreck us all 💀😭,1,2025-08-31T17:27:27Z
UgxqdgoCDUry14SuCAR4AaABAg,@Bridger_exe,Lobotomy kaisen finna be back and stronger then ever,4,2025-08-31T17:27:26Z
Ugz2DE-79sqWL_Gvnkt4AaABAg,@pebble2708,Im suggedting part 1 is itadoris extermination arc and perfect preperation arc,1,2025-08-31T17:27:23Z
UgzqPZ3jMLkUeFLEoNR4AaABAg,@DamFantasy,can't wait for a bunch of frauds to lose to Sukuna and Nobara just appears after getting oneshotted,0,2025-08-31T17:27:23Z
UgzO4tXKcSV-fQ6yvAl4AaABAg,@melnikovhyrc,that's we're was wait all of the time,0,2025-08-31T17:27:20Z
UgwqahEqK7G1a-FzZkB4AaABAg,@MemeLock000,Nah Id win,1,2025-08-31T17:27:19Z
UgxEgvBWj0ZsKWwoH554AaABAg,@daltonoconnor6467,PEAK FICTION HAS RETURNED,0,2025-08-31T17:27:20Z
UgxoqPFi8uXNob1n5Nd4AaABAg,@СаторуГоджо-у1и,"That's crazy, that's actually crazy",0,2025-08-31T17:27:19Z
Ugy3UkZT7Dtrph6metp4AaABAg,@spiralgodking9877,All this great animation to only have a lame ending...,1,2025-08-31T17:27:17Z
UgzDa_oKjHQT24Ey-k14AaABAg,@Thrive.motivationn,WE ARE SO BACK,0,2025-08-31T17:27:16Z
UgzMferYsxhE-izaNrN4AaABAg,@IlMory.D,Those Rika cut looking like Low budget 🥀,0,2025-08-31T17:27:13Z
Ugwo0juieCN0An4lFQ94AaABAg,@RudyJayson450,Oh man 🥵,0,2025-08-31T17:27:13Z
Ugx69wibuJId2V9h6oV4AaABAg,@itsjustmetae,"Nah, I'd watch",0,2025-08-31T17:27:11Z
UgzVvWU2Aq235KS4O_l4AaABAg,@morteq-q2699,The thumb scary me with this CGI,0,2025-08-31T17:27:09Z
Ugz21M0AuW2PFlRw6UJ4AaABAg,@joaquinvaleri7022,I thought it was over and i love Nobara Kugisaki ❤,0,2025-08-31T17:27:08Z
UgwVByYv04Tb-MQ3AnB4AaABAg,@kunalratne5747,"Animation looks so dull again whattyyyyyyyyyyyy😢😢

Don't repeat the same mistake",0,2025-08-31T17:27:04Z
UgyzRbF4p0TKqQnKFEl4AaABAg,@LD-ng4qn,"You know the final but you are here to see the grafigs and the animation.
Welcome back.",0,2025-08-31T17:27:01Z
UgzRdA_KW8duQWlLHAF4AaABAg,@JustRandom-t5h,Not even one glimpse of Gojo!?I'm cryingggg😭😭😭,189,2025-08-31T17:26:58Z
UgyduZ332voKTAO30MR4AaABAg,@The_Gooms,I cant wait to hear the hakari theme its gonna be the peakest part of the soundtrack,0,2025-08-31T17:26:56Z
UgyLrD3cMImSnqUE22x4AaABAg,@mannenene8094,I SHIDDED MY PANTS,0,2025-08-31T17:26:55Z
Ugxvlz0YvkAK_GXktLJ4AaABAg,@lifeafterthenr454,Bring back the animation from the first season….cmon man. I’m hoping it doesn’t look like this come January.,0,2025-08-31T17:26:52Z
UgxA7siZ254AKNr0Pt54AaABAg,@tenmaStorm,je suis impatiens,0,2025-08-31T17:26:52Z
UgzjLDgpBfUGELZXnxZ4AaABAg,@dede12301,Everybody will be waiting for this premier with the same energy as waiting for 2010s Marvel movies to come out in theaters. This is going to be Marvelous!,0,2025-08-31T17:26:50Z
Ugzcf--8GBjU4PyASKB4AaABAg,@ColeJohnson-w8r,I hope they have gojo vs sukuna,0,2025-08-31T17:26:49Z
UgwmFaWmYNWcdJfNymh4AaABAg,@frozen08341,where is it to be available on?,0,2025-08-31T17:26:44Z
Ugzp9IqS8XjZI98WV0V4AaABAg,@BranrotIsReal,ANIMATED BURNT MAKI,0,2025-08-31T17:26:44Z
UgzqJBbv9n7-642CI2t4AaABAg,@Awomman-kp3by,YESSSSSS,0,2025-08-31T17:26:42Z
UgyMHRkptOq9fNYGSPt4AaABAg,@KartavThakkar,Looks Insane!!!!,0,2025-08-31T17:26:37Z
UgzpPdn6M30FCo9Sdh94AaABAg,@Porcelainheart_xu,This season no GOJO right ?,0,2025-08-31T17:26:37Z
UgwCugaeBXkrcxa2itt4AaABAg,@RatPackReacts,They're animating it before the deadline now!,1,2025-08-31T17:26:34Z
UgwcHRhrqfDymfAOu6p4AaABAg,@migi741,Can't wait for Maki vengeance and Hakari fight!!!,0,2025-08-31T17:26:34Z
Ugzv6o_FOz6Yv1U_5Pt4AaABAg,@ShivaFire-r6o,So is both the Execution arc and the Culling games arc gonna be in Season 3?,0,2025-08-31T17:26:30Z
UgzRLhE1Q9e365lXF494AaABAg,@LifeisLEISURE,Looks like it’s going to adapt everything up until… ***HAIN 🌚,0,2025-08-31T17:26:27Z
Ugy6zfxkj8mlxGqjZbx4AaABAg,@Anti_edits015,This episode is going to be great,0,2025-08-31T17:26:23Z
UgwpuE7UrbahdJDdZzZ4AaABAg,@fyp_goat,2026 GONNA BE LIT🌹,0,2025-08-31T17:26:19Z
UgxD5S5tzFrxe95WkHl4AaABAg,@scure8931,Why yuta face so weird,1,2025-08-31T17:26:18Z
UgyKtCkXZQzIx-wSoZ94AaABAg,@GtwoD-iv4hw,❤🔥,0,2025-08-31T17:26:14Z
UgxKuN9G33MUPk5MNmt4AaABAg,@x125iq,HOLY PEAK,0,2025-08-31T17:26:14Z
UgwjvteS31VK2NcX02p4AaABAg,@queenofpents3442,I'm excited but the poor animators T___T,0,2025-08-31T17:26:14Z
UgwTxEtiEUbz9nc6sLl4AaABAg,@GurpreetSingh-h9q4d,🎉🎉🎉🎉,0,2025-08-31T17:26:06Z
UgwEiMY7aLpGf8WZaBJ4AaABAg,@td1382,Time for mappa of workers to not see their family for a while I pray for times like this,0,2025-08-31T17:26:03Z
UgzWeIfcZXpENeLxaRZ4AaABAg,@Tyrecordslol,YES! FINALLY!!,2,2025-08-31T17:26:00Z
Ugyph_SUtbwSe1QosOB4AaABAg,@SHOGUN_K-K,Oh Hell Yeah We're so Back🔥🔥🔥,0,2025-08-31T17:25:57Z
Ugzw3eWupHaq6Vm0gW14AaABAg,@ryanestabrooke111,The goat Yuta Okkotsu is back! Anime only’s aren’t ready for this season 😭,0,2025-08-31T17:25:54Z
Ugwfpi1ZcGuV_vlR6Vl4AaABAg,@MikeGates2010,YUTA!!!!,0,2025-08-31T17:25:52Z
UgyUutASXVpKLAAKbXJ4AaABAg,@Skibibigyatt-w2h,0:34 “we are not heroes.. we are jujutsu sorcerers. And jujutsu sorcerers are..”,1056,2025-08-31T17:25:50Z
Ugyx_sRJ6FmztUPvJF14AaABAg,@lilkeyla5769,"The way I did a double take, just causally opened YouTube while heading to my lunch break 😭 on a random Sunday at that we get a teaser let's goo",0,2025-08-31T17:25:50Z
UgyNzCQpSLg_jUTOBmd4AaABAg,@diamocuro,Let's gooo,0,2025-08-31T17:25:49Z
UgwDc9cDFXXO1FPY97Z4AaABAg,@ajay_chauhan7,Letsss go guyz 😅,0,2025-08-31T17:25:45Z
UgyuPxqwLqt4zppqfwt4AaABAg,@Spam-b8i,"Bruh its in january before gate , but ok atleast ❤❤",0,2025-08-31T17:25:43Z
UgwbExMYL8Yf-2a36tN4AaABAg,@Aarush_357,Yeahh 😌finally it's here,0,2025-08-31T17:25:39Z
Ugx5_-KUzXVR-KH7aJ54AaABAg,@Lacastrian,What the hell is this animation?,0,2025-08-31T17:25:35Z
Ugx6K_U7paTlq7o42H94AaABAg,@NATANOE2011,😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤩🤩🤩🤩🤩🤩🤩😍😍😍😍😍😍😍 genial 100%,0,2025-08-31T17:25:34Z
UgyzFiP2AJ9eHojLaYJ4AaABAg,@amixpy,tf 2026😢,0,2025-08-31T17:25:34Z
UgxGKe3t35lgMaVWFLZ4AaABAg,@davide-h2q,I can't wait to see Kashimo vs Hakari,0,2025-08-31T17:25:33Z
UgweQ_MCObG1Gio7w3F4AaABAg,@Gojou11119,Pqp essa animação tá fraca demais se eles fazerem igual a luta do nanami da segunda temporada 😢,0,2025-08-31T17:25:32Z
UgzduV2lV8w9rBp3TOR4AaABAg,@osmanahmed7977,no hakari 😥😥,0,2025-08-31T17:25:28Z
UgzbSDGqaJzdLonpGT54AaABAg,@areyouwatching-_-,Here before a million views,0,2025-08-31T17:25:27Z
Ugwv5gU2mzCilqY4_rx4AaABAg,@goofy7068,1k likes and i will confess my feelings to my cousin,0,2025-08-31T17:25:25Z
UgyO_RI9q8sAhybYUqd4AaABAg,@lighting5383,Ayeeeeeeee For real or am I dreaming? 😳😭❤️‍🔥❤️‍🔥❤️‍🔥,0,2025-08-31T17:25:22Z
Ugwlkc5o7zmvU-U72sV4AaABAg,@gabrielsmith1202,CHAT WE ALL KNOW THIS FINNA BE PEAKKKKKKKKKK,0,2025-08-31T17:25:18Z
UgwSB6xyeq-tIBjasHR4AaABAg,@SAMIRKHAN-jk2rq,I thought even my children won't be able to see jjk season 3,0,2025-08-31T17:25:16Z
Ugy1FSa0jYLRU1GWFmh4AaABAg,@Gen-l4g,They are faster than black clover,0,2025-08-31T17:25:15Z
UgyJmA26fiqdrxWkLDd4AaABAg,@EmmaAlonso-x9y,THIS IS SO FUKIN COOL,0,2025-08-31T17:25:13Z
UgzZ8W2OiLk16e0Ophx4AaABAg,@ashokkumarsaini2689,Where is gojo,0,2025-08-31T17:25:12Z
UgxM3K_Uu5QtpRlaMnp4AaABAg,@eternalflame555,I'm so hyped up let's gooooooooooo WITH THIS SACRED TREASURE I SUMMON,0,2025-08-31T17:25:10Z
UgzKVRSe3FyK-0wXtIt4AaABAg,@kristoffdemesa2968,LETS GOOO,0,2025-08-31T17:25:06Z
UgyaRDDTZOPpCyfHVj94AaABAg,@Finfitsu_kaisen,😮,0,2025-08-31T17:25:02Z
UgyoNH830skge0rW5Hd4AaABAg,@EnoLuisCastro,"FATHER OKKOTSU HAS ARRIVED, PEAK HAS ARRIVED",1,2025-08-31T17:25:01Z
UgyxaQ963TYRu9QMKyN4AaABAg,@theguyuprobablydontknow,Mappa animators enjoy ur break,0,2025-08-31T17:25:01Z
Ugxy7EIgnGp_4809AD54AaABAg,@VagueMask,THANK YOU JOGOAT GOR GIVING US OUR BEST VERSION OF MAKI,0,2025-08-31T17:25:01Z
Ugy7zUGwXCtPEbEWTBd4AaABAg,@stonedscared8461,The Frieza Fight of Jujutsu Kaisen.,0,2025-08-31T17:25:00Z
Ugy7jd_CgWu-OrSh-HJ4AaABAg,@Jo_santos7,👀👀👀,0,2025-08-31T17:24:55Z
Ugy1GnErlEuixq5VRoN4AaABAg,@Yoseph-m5z,Are we going to make fun of Gear 5?,1,2025-08-31T17:24:49Z
UgxORqJHkx5hOhLEhqB4AaABAg,@swirlez,Yuji v.s Yuta is only the beginning…,16,2025-08-31T17:24:47Z
UgyamEDFNlClpXUhiRl4AaABAg,@totallyamethyst,"this is genuinely such perfect timing because me and my friend were talking about how we think it’ll be a year before the next season of jjk, but turns out we were wrong >:D",52,2025-08-31T17:24:47Z
UgyrxWZyppUgYu9LIT94AaABAg,@dwikiferdiansyah1864,finally,0,2025-08-31T17:24:47Z
UgwBOOJ1suUWAZhG2mN4AaABAg,@whit3dant3,The first 5 secs of the ost sounds like an ost from devil man crybaby,0,2025-08-31T17:24:44Z
UgwsgdfR3u_5g4zWDGF4AaABAg,@Wild_Animators,WHAT,0,2025-08-31T17:24:43Z
UgyTJXrlkEtjlE4MjpV4AaABAg,@neonØmasked,at this point i alredy know the plot just by edits,0,2025-08-31T17:24:42Z
UgxwxdH7SqKgFhR9H0h4AaABAg,@iwaschosenforthis,When anime fans find out about the Terrible ending,0,2025-08-31T17:24:42Z
Ugx20yTkGGZnRBtdwG14AaABAg,@michaelthompson9807,Oh Yuki Sama 😭🙏🏾,0,2025-08-31T17:24:39Z
UgwG3sfx8RJTAWFYxt94AaABAg,@subject_of_ymir,The Original protagonist has arrived.,0,2025-08-31T17:24:38Z
Ugyy083V-T4SU36x9NN4AaABAg,@piratehunterzoro702,I CAN FINALLY SEE YUTA VS YUJI ANIMATED I BEEN WAITING YEARS,216,2025-08-31T17:24:38Z
UgzdD2iKMsOxf8pJPrF4AaABAg,@nictactoe1496,Maki looks FIREEE 🔥🔥🔥,0,2025-08-31T17:24:33Z
UgwVl7HigY09o9nGMxx4AaABAg,@dtyler4307,Big daddy Yuta here,0,2025-08-31T17:24:33Z
UgzljmhSYJtPvMP4sEp4AaABAg,@Zenossama123,Oh my god dam I wanna see my gojo sensei so badly 💀🗿,2,2025-08-31T17:24:31Z
UgwLnzLOx0xx962q_rh4AaABAg,@AnimeSmash37,Is it just me or is the animation even cleaner than last season ?! 😭,0,2025-08-31T17:24:29Z
UgyyhODd7wzA0Sa0Uu94AaABAg,@yusupovnavruz9349,Yes yes yes ❤🔥😎,0,2025-08-31T17:24:29Z
UgzBXITcccmat5XsSC54AaABAg,@UmCaraComOpinião,Os cara podiam ter terminado com o trailer quando o Yuji encontra o higuruma na cena da banheira.,0,2025-08-31T17:24:27Z
UgwI9MfbG_BUxfFPF3x4AaABAg,@unknxwnnx,i cant belive this is real,0,2025-08-31T17:24:26Z
Ugw8XMC6pqJ6J4qx-AN4AaABAg,@Subramaya-m4h,We Got JJK season 3 Trailer before GTA 6🗣🗣,0,2025-08-31T17:24:26Z
